434;[1.46, 1.47];0;0.0011;0.11;-0.11;0.11
435;[1.47, 1.48];0;0.0011;0.11;-0.11;0.11
436;[1.48, 1.49];0;0.0011;0.11;-0.11;0.11
437;[1.49, 1.49];0;0.0011;0.11;-0.11;0.11
438;[1.49, 1.5];0;0.001;0.1;-0.1;0.1
439;[1.5, 1.51];0;0.001;0.1;-0.1;0.1
440;[1.51, 1.52];0;0.001;0.1;-0.1;0.1
441;[1.52, 1.53];0;0.001;0.1;-0.1;0.1
442;[1.53, 1.54];1;0.001;0.1;0.9;8.2
443;[1.54, 1.54];0;0.001;0.1;-0.1;0.1
444;[1.54, 1.55];0;0.001;0.1;-0.1;0.1
445;[1.55, 1.56];0;0.001;0.1;-0.1;0.1
446;[1.56, 1.57];1;0.0009;0.09;0.91;8.7
447;[1.57, 1.58];0;0.0009;0.09;-0.09;0.09
448;[1.58, 1.58];0;0.0009;0.09;-0.09;0.09
449;[1.58, 1.59];0;0.0009;0.09;-0.09;0.09
450;[1.59, 1.6];0;0.0009;0.09;-0.09;0.09
451;[1.6, 1.61];0;0.0009;0.09;-0.09;0.09
452;[1.61, 1.62];0;0.0009;0.09;-0.09;0.09
453;[1.62, 1.62];0;0.0009;0.09;-0.09;0.09
454;[1.62, 1.63];0;0.0009;0.09;-0.09;0.09
455;[1.63, 1.64];0;0.0008;0.08;-0.08;0.08
456;[1.64, 1.65];0;0.0008;0.08;-0.08;0.08
457;[1.65, 1.66];0;0.0008;0.08;-0.08;0.08
458;[1.66, 1.66];0;0.0008;0.08;-0.08;0.08
459;[1.66, 1.67];0;0.0008;0.08;-0.08;0.08
460;[1.67, 1.68];0;0.0008;0.08;-0.08;0.08
461;[1.68, 1.69];0;0.0008;0.08;-0.08;0.08
462;[1.69, 1.7];0;0.0008;0.08;-0.08;0.08
463;[1.7, 1.7];1;0.0008;0.08;0.92;11.33
464;[1.7, 1.71];0;0.0007;0.07;-0.07;0.07
465;[1.71, 1.72];0;0.0007;0.07;-0.07;0.07
466;[1.72, 1.73];0;0.0007;0.07;-0.07;0.07
467;[1.73, 1.74];0;0.0007;0.07;-0.07;0.07
468;[1.74, 1.74];0;0.0007;0.07;-0.07;0.07
469;[1.74, 1.75];0;0.0007;0.07;-0.07;0.07
470;[1.75, 1.76];0;0.0007;0.07;-0.07;0.07
471;[1.76, 1.77];0;0.0007;0.07;-0.07;0.07
472;[1.77, 1.78];0;0.0007;0.07;-0.07;0.07
473;[1.78, 1.78];1;0.0007;0.07;0.93;13.3
474;[1.78, 1.79];0;0.0006;0.06;-0.06;0.06
475;[1.79, 1.8];0;0.0006;0.06;-0.06;0.06
476;[1.8, 1.81];0;0.0006;0.06;-0.06;0.06
477;[1.81, 1.82];0;0.0006;0.06;-0.06;0.06
478;[1.82, 1.82];0;0.0006;0.06;-0.06;0.06
479;[1.82, 1.83];1;0.0006;0.06;0.94;14.67
480;[1.83, 1.84];0;0.0006;0.06;-0.06;0.06
481;[1.84, 1.85];0;0.0006;0.06;-0.06;0.06
482;[1.85, 1.86];0;0.0006;0.06;-0.06;0.06
483;[1.86, 1.86];0;0.0006;0.06;-0.06;0.06
484;[1.86, 1.87];1;0.0006;0.06;0.94;15.95
485;[1.87, 1.88];1;0.0006;0.06;0.94;16.22
486;[1.88, 1.89];0;0.0005;0.05;-0.05;0.05
487;[1.89, 1.9];0;0.0005;0.05;-0.05;0.05
488;[1.9, 1.9];0;0.0005;0.05;-0.05;0.05
489;[1.9, 1.91];1;0.0005;0.05;0.95;17.35
490;[1.91, 1.92];0;0.0005;0.05;-0.05;0.05
491;[1.92, 1.93];0;0.0005;0.05;-0.05;0.05
492;[1.93, 1.94];0;0.0005;0.05;-0.05;0.05
493;[1.94, 1.94];0;0.0005;0.05;-0.05;0.05
494;[1.94, 1.95];0;0.0005;0.05;-0.05;0.05
495;[1.95, 1.96];0;0.0005;0.05;-0.05;0.05
496;[1.96, 1.97];0;0.0005;0.05;-0.05;0.05
497;[1.97, 1.98];0;0.0005;0.05;-0.05;0.05
498;[1.98, 1.98];0;0.0005;0.05;-0.05;0.05
499;[1.98, 1.99];0;0.0004;0.04;-0.04;0.04
500;[1.99, 2.0];1;0.0004;0.04;0.96;20.96
501;[2.0, 'infity'];0;0.0228;2.28;-2.28;2.28
501;-;75;1.0;100.0;25.0;559.81
